user_id,search_term,X,Y,info_need,need_probability,need_id,age,gender,education_level,job_type,income,previous_experience,intent_onetime_invest,intent_savingsplan,intent_active_trading,interested_in_shares,interested_in_funds,interested_in_etfs,interested_in_bonds,interested_in_levers,interested_in_certificates,interested_in_levers_or_certificates,plans_larger_invest,consider_ing,consider_comdirect,consider_spk,consider_etoro,consider_traderep
21419db80828df89e1fd0ab8c0ce70ba,handelsplätze broker,7.655146,8.332338,Brokers,1.0,1,67,Male,Master degree,Other,3001€ - 4000€,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
705aa9d78985ff0e2236f13eb6076520,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,61,Male,Bachelor degree,Employee,4001€ - 6000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
705aa9d78985ff0e2236f13eb6076520,anbieter für wertpapiere,10.654311,6.438598,Where to Trade,1.0,14,61,Male,Bachelor degree,Employee,4001€ - 6000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
705aa9d78985ff0e2236f13eb6076520,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,61,Male,Bachelor degree,Employee,4001€ - 6000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
86c17befeaf08793b499dbba441c6f16,deka bank,10.536579,10.091522,Brands,1.0,5,28,Female,Master degree,Employee,1501€ - 2000€,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
86c17befeaf08793b499dbba441c6f16,wertpapiere investieren sicherheit profit esg,13.961119,6.506926,Investment Transparency,0.638,7,28,Female,Master degree,Employee,1501€ - 2000€,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
86c17befeaf08793b499dbba441c6f16,wertpapiere investieren sicherheit profit nachhaltigkeit,13.97834,6.3485494,Investment Transparency,0.668,7,28,Female,Master degree,Employee,1501€ - 2000€,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
d7232e3f84e7eae5645ba91bd3eb3dd3,plus500,12.134889,7.9818697,Securities,0.821,8,49,Male,Vocational training,Employee,2501€ - 3000€,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2316ab7fcb531a69699603b3992a409a,"wertpapiere, gute zinsen, sicherheit meiner daten, gute gewinne",13.518957,6.0388284,Risk and Return,0.898,2,58,Female,Higher secondary school,Other,1001€ - 1500€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1e6821fa1372a1d0b9cd2b358140f46f,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,39,Male,Vocational training,Employee,2001€ - 2500€,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
df71dc38a2d3fd398f6414ef88aa32c4,investition wertpapiere,13.97121,8.278516,Capital Investments,0.997,0,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,investition wertpapiere geringes risiko,12.382031,5.795759,Risk and Return,0.891,2,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,wertpapiere klimaschutz,12.242267,8.179569,Securities,0.771,8,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,wertpapiere klima,12.081353,8.139981,Securities,0.936,8,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,wertpapier geringes risiko,12.345005,5.6421456,Risk and Return,0.652,2,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,dekra,10.372108,9.868545,Brands,0.993,5,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
df71dc38a2d3fd398f6414ef88aa32c4,deka,10.462634,9.955393,Brands,0.999,5,37,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
d133a2be27f56fe62cf56c87930e4b20,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,40,Male,Bachelor degree,Employee,2501€ - 3000€,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
2e8cbcfe53845244fd200cebee25d7f2,mitsubishi,10.886069,9.469086,Brands,0.997,5,43,Female,Master degree,Employee,3001€ - 4000€,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2e8cbcfe53845244fd200cebee25d7f2,sony,10.58771,9.362909,Brands,0.984,5,43,Female,Master degree,Employee,3001€ - 4000€,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2e8cbcfe53845244fd200cebee25d7f2,sony wertpapier,11.566194,8.600768,Securities,0.99,8,43,Female,Master degree,Employee,3001€ - 4000€,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2e8cbcfe53845244fd200cebee25d7f2,panasonic wertpapier,11.656993,8.488149,Securities,0.989,8,43,Female,Master degree,Employee,3001€ - 4000€,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04776c12fc61f2f509a6498cc93a1d97,wertpapieranbieter,10.857847,6.4274454,Where to Trade,1.0,14,60,Male,Vocational training,Civil servant,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3336ca1cfe42b6e57dd95db380025aca,online brocker comdirekt,7.4357595,7.58273,Brokers,1.0,1,32,Male,High school diploma,Employee,2001€ - 2500€,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
3336ca1cfe42b6e57dd95db380025aca,günstiger online brocker comdirekt,7.3951297,7.731816,Brokers,1.0,1,32,Male,High school diploma,Employee,2001€ - 2500€,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0
82f1e1f9cbd3c590eeb699aa4f5b29e1,deutsche bank filiale,5.5238214,6.222175,German Providers,1.0,6,70,Male,Vocational training,Other,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50b164dc9e41cab71c680e705ab2c4da,etf sparplan,9.329077,9.176053,ETFs,1.0,12,57,Female,Master degree,Employee,1501€ - 2000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
a4ec16a01183383a9fcb3dcd476f8e82,rtf,9.779073,9.142425,ETFs,1.0,12,61,Male,Bachelor degree,Employee,3001€ - 4000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
a4ec16a01183383a9fcb3dcd476f8e82,etf,9.611082,9.321028,ETFs,1.0,12,61,Male,Bachelor degree,Employee,3001€ - 4000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
a4ec16a01183383a9fcb3dcd476f8e82,etf kaufen,9.349679,8.873071,ETFs,1.0,12,61,Male,Bachelor degree,Employee,3001€ - 4000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
341143dbf9e8dc168282778e93d220aa,finanzen net,10.545356,5.0256453,Free and Reputable Providers,0.985,10,70,Female,High school diploma,Other,1001€ - 1500€,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341143dbf9e8dc168282778e93d220aa,allianz global investors,13.742631,7.977311,Capital Investments,0.929,0,70,Female,High school diploma,Other,1001€ - 1500€,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ca22bf0c59727da60871d16ae6bea452,sparkasse online banking,9.934442,8.288302,ETFs,0.981,12,38,Female,Higher secondary school,Employee,3001€ - 4000€,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
805da80b4a17238feff60c65d4f96f34,geldanlage sicher hohe rendite,13.171741,6.3246007,Risk and Return,0.962,2,57,Male,Master degree,Employee,1501€ - 2000€,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bc01a09ea8e873dbfa6d652ae3473177,wertpapiere,11.636647,8.622233,Securities,0.992,8,54,Male,Bachelor degree,Civil servant,4001€ - 6000€,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
bc01a09ea8e873dbfa6d652ae3473177,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,54,Male,Bachelor degree,Civil servant,4001€ - 6000€,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
bc01a09ea8e873dbfa6d652ae3473177,geldanlage wertpapiere,12.724385,8.114062,Investment Providers,0.965,13,54,Male,Bachelor degree,Civil servant,4001€ - 6000€,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
d4fc59492affab42420aa01d09272dde,geld anlegen wertpapiere top ten,12.558372,6.9270954,Investment Providers,0.501,13,26,Female,Master degree,Employee,3001€ - 4000€,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d4fc59492affab42420aa01d09272dde,geld anlegen wertpapiere ing,12.598199,7.298812,Investment Providers,0.751,13,26,Female,Master degree,Employee,3001€ - 4000€,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6c2572aeaef91d4e13d731f44bf142d0,wertpapiere anlegen anfänger,11.934919,7.54689,Where to Trade,0.94,14,33,Female,Master degree,Civil servant,3001€ - 4000€,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ccc12b54b5c67b0345590b046672195b,ing,10.533603,9.28857,Brands,0.963,5,53,Female,Master degree,Employee,2001€ - 2500€,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3631c759936b1c06b6f2427963444592,wertpapiere anbieter vergleich,9.290206,6.6018467,Online Brokerage and Apps,0.939,4,60,Female,Vocational training,Employee,2001€ - 2500€,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4af328789a2ee79014e630464481cab3,"wertpapier handeln, livetrading, informationen, geringe gebühren",12.304515,5.937062,Risk and Return,0.874,2,58,Male,Vocational training,Employee,2501€ - 3000€,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
bac016ee351073f1eca7edb207b24c8b,die besten depots im vergleich,8.130382,5.383066,Brokerage Accounts,1.0,3,36,Female,Vocational training,Civil servant,2501€ - 3000€,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54c6e8a2701c3bf416b0e67a9d799084,wertpapiere unabhängiger anbieter,11.048895,5.006633,Free and Reputable Providers,0.989,10,65,Female,Bachelor degree,Other,501€ - 1000€,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20a3374d4eba7a6b0bb26e8d92785316,kostenloses depot,8.122952,4.45799,Brokerage Accounts,0.977,3,53,Male,Vocational training,Employee,2001€ - 2500€,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1d9a181c2a985a6cfe3f4872df79715d,bequeme geldanlage,13.612688,6.598034,Risk and Return,0.664,2,61,Male,High school diploma,Employee,1501€ - 2000€,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1d9a181c2a985a6cfe3f4872df79715d,geldanlage 2022,16.123093,6.117286,Money Investments in 2022,1.0,15,61,Male,High school diploma,Employee,1501€ - 2000€,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
7339f713e791362cb71c85bdd663fa75,"anbieter, wertpapiere, günstig",11.641748,5.9516726,Where to Trade,0.507,14,31,Female,Master degree,Civil servant,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,etoro erfahrungen,9.5196705,7.667421,Online Brokerage and Apps,0.798,4,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,finanzen.net zero erfahrungen,10.393133,4.9013047,Free and Reputable Providers,0.992,10,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,seriöse broker in deutschland,6.0584497,6.9114923,German Providers,1.0,6,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,capital.com erfahrungen,9.596378,7.5559435,Online Brokerage and Apps,0.681,4,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,avatrade erfahrungen,9.539395,7.5943213,Online Brokerage and Apps,0.789,4,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
ab7072cc5c331d33b346e2822eb712f2,seriöser broker,7.471585,8.401748,Brokers,1.0,1,66,Female,High school diploma,Other,1001€ - 1500€,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
66cf01f746b0acb597cb66149e4810a2,wertpaiere bankem,10.659648,8.377082,ETFs,0.901,12,33,Male,Higher secondary school,Employee,2501€ - 3000€,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
f47fdc315aee2a1fbfebdebf279f4ada,sichere geldanlage 2022,16.044428,6.18534,Money Investments in 2022,1.0,15,61,Female,Vocational training,Employee,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
f47fdc315aee2a1fbfebdebf279f4ada,sichere geldanlage 2022 zuverlässig sicherheit erfahrung,16.046133,6.1441684,Money Investments in 2022,1.0,15,61,Female,Vocational training,Employee,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
f47fdc315aee2a1fbfebdebf279f4ada,sichere geldanlage 2022 zuverlässig sicherheit erfahrung dkb,16.08671,6.1278644,Money Investments in 2022,1.0,15,61,Female,Vocational training,Employee,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8a628f404c8814159d81d407f389f60d,ing wertpapiere 1 euro,11.140164,8.623568,ETFs,0.497,12,52,Male,High school diploma,Other,1001€ - 1500€,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8a628f404c8814159d81d407f389f60d,bank wertpapier,10.596328,8.246413,ETFs,0.914,12,52,Male,High school diploma,Other,1001€ - 1500€,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8a628f404c8814159d81d407f389f60d,ing,10.533603,9.28857,Brands,0.963,5,52,Male,High school diploma,Other,1001€ - 1500€,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8a628f404c8814159d81d407f389f60d,ing 1 euro,10.294475,8.8892355,ETFs,0.682,12,52,Male,High school diploma,Other,1001€ - 1500€,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
842e8e2b777d7d0320a84b3c44428ed1,"seriöse, kundenorientierte, kostenfreie anbieter für wertpapierinvestitionen",11.8268175,5.470541,Free and Reputable Providers,0.594,10,70,Male,Master degree,Self-employed,3001€ - 4000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
842e8e2b777d7d0320a84b3c44428ed1,seriöser kundenorientierter kostenfreier anbieter für wertpapierinvestitionen,11.693744,5.4837184,Risk and Return,0.442,2,70,Male,Master degree,Self-employed,3001€ - 4000€,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
515a0a0587781aa89d7ea27d12e0332e,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,41,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
515a0a0587781aa89d7ea27d12e0332e,wertpapiere,11.636647,8.622233,Securities,0.992,8,41,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3ec1294622dec0c134674d94c2779add,geld anlegen zinsen,12.860271,7.141639,Investment Providers,0.824,13,63,Female,Master degree,Employee,2501€ - 3000€,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
3ec1294622dec0c134674d94c2779add,gute zinsen bei gröãÿter sicherheit,13.566767,5.6886663,Safe and Reliable Providers,0.795,11,63,Female,Master degree,Employee,2501€ - 3000€,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
a21c761a82a8768d29428cf2356e81e6,fedex,9.761473,9.470895,ETFs,1.0,12,53,Female,Vocational training,Other,1001€ - 1500€,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ff56ea611d48b4df5ad630675246a6fc,wertpapierhandel kostenloses depot,8.263392,4.4975944,Brokerage Accounts,0.971,3,68,Male,Vocational training,Other,2501€ - 3000€,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
722b08148ea097581cb8967519bcf1ac,wertpapiere anbieter vergleich,9.290206,6.6018467,Online Brokerage and Apps,0.939,4,56,Female,Vocational training,Employee,1001€ - 1500€,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
15058c0d3b4515a8893ab0b3f06196af,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,47,Male,Bachelor degree,Employee,3001€ - 4000€,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38acc8be270f56c530fc00e5f3111610,wertpapiere,11.636647,8.622233,Securities,0.992,8,51,Male,Vocational training,Employee,3001€ - 4000€,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
777b52fa4ffd5e7946305e94bc962247,wertpapier handel sichere anbieter,13.189406,4.878097,Safe and Reliable Providers,1.0,11,31,Male,Vocational training,Employee,2501€ - 3000€,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0
76fb317245fc334c341c9bbb7eac59ae,etf sparplan,9.329077,9.176053,ETFs,1.0,12,68,Male,Master degree,Civil servant,6001€ - 9000€,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bf24093b301dd11e98d6392638ea3b89,investieren app anfänger,14.597676,8.045538,Capital Investments,1.0,0,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,etoro erfahrungen,9.5196705,7.667421,Online Brokerage and Apps,0.798,4,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,vergleich wertpapiere anlegen online,9.63556,6.32703,Online Brokerage and Apps,0.841,4,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,finanzen.net zero erfahrungen,10.393133,4.9013047,Free and Reputable Providers,0.992,10,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,justtrade erfahrungen,9.4898205,7.626179,Online Brokerage and Apps,0.857,4,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,justtrade anfänger,11.866867,7.5666947,Where to Trade,0.95,14,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
bf24093b301dd11e98d6392638ea3b89,justtrade app,8.632193,7.407245,Online Brokerage and Apps,0.983,4,22,Female,High school diploma,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
98b1f149228b4a6316c5dfea33ddc2df,wertpapiere anlegen,12.299717,7.5122643,Where to Trade,0.534,14,33,Female,Master degree,Employee,2001€ - 2500€,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
98b1f149228b4a6316c5dfea33ddc2df,wertpapiere anlegen ebase,12.262137,7.4553676,Where to Trade,0.628,14,33,Female,Master degree,Employee,2001€ - 2500€,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
98b1f149228b4a6316c5dfea33ddc2df,wertpapiere ebase,11.79003,8.388734,Securities,0.987,8,33,Female,Master degree,Employee,2001€ - 2500€,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
b70187fc208875629c2104c8c603c0eb,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,63,Male,Master degree,Employee,2501€ - 3000€,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0
b70187fc208875629c2104c8c603c0eb,broker,7.7138724,8.3859,Brokers,1.0,1,63,Male,Master degree,Employee,2501€ - 3000€,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0
bbb819ada7abf4cfe33d9988fa9af6d4,commerzbank online,10.092421,8.229294,ETFs,0.959,12,54,Male,Higher secondary school,Employee,4001€ - 6000€,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
bbb819ada7abf4cfe33d9988fa9af6d4,commerzbank,10.296766,8.292849,ETFs,0.927,12,54,Male,Higher secondary school,Employee,4001€ - 6000€,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
de9eaf639f194d62e8331d8b38e58217,günstiger broker für aktien,7.6037984,8.490566,Brokers,1.0,1,50,Male,Vocational training,Self-employed,2501€ - 3000€,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
d7e70166cca90b9319c48dbf3aab6852,wertpapiere.de,11.727352,8.634666,Securities,0.991,8,49,Female,Lower secondary school,Other,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a55e5f28350e0184893d71c5a76f6e47,postbank online,10.005148,8.224452,ETFs,0.967,12,66,Female,Higher secondary school,Other,2001€ - 2500€,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96a6ef08d92dc3e6d542b0bee0410d34,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,67,Male,Master degree,Other,2001€ - 2500€,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
96a6ef08d92dc3e6d542b0bee0410d34,anleihen kaufen,11.778779,7.136136,Where to Trade,0.987,14,67,Male,Master degree,Other,2001€ - 2500€,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
96a6ef08d92dc3e6d542b0bee0410d34,etf fonds,9.422857,9.21955,ETFs,1.0,12,67,Male,Master degree,Other,2001€ - 2500€,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
96a6ef08d92dc3e6d542b0bee0410d34,aktienfinder,10.365023,6.8199887,Where to Trade,0.999,14,67,Male,Master degree,Other,2001€ - 2500€,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
5923fba5bc55b937935edf659762da01,wertpapieranbieter,10.857847,6.4274454,Where to Trade,1.0,14,53,Female,Vocational training,Employee,1001€ - 1500€,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
6e25b8c07b770c854bb0ec4f3313cc78,geldanlage ohne gebühren und ohne depotkosten,8.775754,4.5257816,Free and Reputable Providers,0.941,10,66,Male,Vocational training,Other,2501€ - 3000€,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6d6cfc8384dde68c6bc325ec1fb25ad2,kostenloses depot günstige orderkosten vertrauensvoller anbieter,8.184053,4.442771,Brokerage Accounts,0.955,3,44,Male,Master degree,Employee,2001€ - 2500€,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6573ce30f8f71a90e15bc7f87b9c6c4f,postbank online banking,9.969121,8.246472,ETFs,0.973,12,58,Female,Master degree,Other,2001€ - 2500€,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
583ea08eb551029e710fe7f197c60d1b,bestes wertpapierdepot,8.360941,5.402654,Brokerage Accounts,1.0,3,59,Male,Vocational training,Other,3001€ - 4000€,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
ce868e4eb407dc21af3164edfacec8c7,wertpapiere,11.636647,8.622233,Securities,0.992,8,45,Female,Vocational training,Employee,501€ - 1000€,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5a3a8c875b92676d9cd5a12f35556598,wertpapiere niedriges risiko,12.257346,5.591585,Risk and Return,0.486,2,43,Female,Bachelor degree,Employee,2001€ - 2500€,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
8f1b7423e9be192c4652d66fb4da9258,geldanlage seriös bekannt flexibel,13.403515,6.4115443,Risk and Return,0.945,2,34,Male,Bachelor degree,Employee,1501€ - 2000€,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8f1b7423e9be192c4652d66fb4da9258,geld anlegen flexibel und fair,13.454111,6.409752,Risk and Return,0.93,2,34,Male,Bachelor degree,Employee,1501€ - 2000€,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
028936c7ea64ebfa916ad8e8e1cafeb4,geld investieren sicher,14.4305725,6.484919,Investment Transparency,0.693,7,57,Male,Vocational training,Employee,2501€ - 3000€,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
028936c7ea64ebfa916ad8e8e1cafeb4,geld investieren sicher anbieter,14.266169,6.8178487,Investment Transparency,0.724,7,57,Male,Vocational training,Employee,2501€ - 3000€,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
028936c7ea64ebfa916ad8e8e1cafeb4,anbieter sicher geld investieren,14.351225,6.5336776,Investment Transparency,0.691,7,57,Male,Vocational training,Employee,2501€ - 3000€,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59e0f09bc9f212b3a541ed0b5c303017,scalable capital,13.024039,6.50419,Risk and Return,0.833,2,58,Male,Lower secondary school,Employee,1501€ - 2000€,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59e0f09bc9f212b3a541ed0b5c303017,finanzen.net zero,10.506997,4.927132,Free and Reputable Providers,0.992,10,58,Male,Lower secondary school,Employee,1501€ - 2000€,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59e0f09bc9f212b3a541ed0b5c303017,etoro,10.1203575,9.454403,ETFs,0.781,12,58,Male,Lower secondary school,Employee,1501€ - 2000€,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59e0f09bc9f212b3a541ed0b5c303017,finanzen net,10.545356,5.0256453,Free and Reputable Providers,0.985,10,58,Male,Lower secondary school,Employee,1501€ - 2000€,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
dadd66a3eb8745e274bb37b133400850,wertpapier sicherheit,13.501168,5.2838755,Safe and Reliable Providers,1.0,11,63,Male,PhD,Civil servant,4001€ - 6000€,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
be013bd035b6aca32826dfd81dc1a87b,check24,8.745807,5.939999,Brokerage Accounts,0.974,3,58,Female,Higher secondary school,Employee,1501€ - 2000€,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f6421d3ad93e67b5b731e3be5107caac,check24 depotvergleich,8.608702,5.86219,Brokerage Accounts,0.997,3,59,Male,Master degree,Employee,3001€ - 4000€,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
7b9c0841544aca06dc5a5f1ac31653da,anbieter aktienhandel,10.24318,6.828155,Where to Trade,0.994,14,40,Female,High school diploma,Employee,3001€ - 4000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
4732842db7b1778a9bfb65b0804fc180,in aktien investieren,14.562351,8.112394,Capital Investments,1.0,0,34,Female,Bachelor degree,Civil servant,2501€ - 3000€,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
